word	raw_frequency	freq_per_m	zipf	num_letters	num_phonemes	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C
ақытты	1	0.7479431563201198	2.873868592738016	6	6	2	уақытты, бақытты	2.25	3.0243835905700065	0.1505149978319904	1.0	ɑqəttə	2	wɑqəttə, bɑqəttə	2.25	3.0243835905700065	0.1505149978319904	1.0	2	уақытты(wɑqəttə), бақытты(bɑqəttə)	2.25	3.0243835905700065	0.1505149978319904	1.0
хабары	1	0.7479431563201198	2.873868592738016	6	6	1	хабар	2.8	3.6520198431216593	0.0	0.0	xɑbɑɾə	1	xɑbɑɾ	2.8	3.6520198431216593	0.0	0.0	1	хабар(xɑbɑɾ)	2.8	3.6520198431216593	0.0	0.0
тауьымыз	1	0.7479431563201198	2.873868592738016	8	8	0		3.6			0.0	tɑwʔəməz	0		3.6			0.0	0		3.6			0.0
өзімшіл	1	0.7479431563201198	2.873868592738016	7	7	0		3.2			0.0	ɵzɪmʃɪɫ	0		3.2			0.0	0		3.2			0.0
лифтпен	1	0.7479431563201198	2.873868592738016	7	8	0		3.95			0.0	ɫəjftpen	0		4.4			0.0	0		4.45			0.0
андағы	1	0.7479431563201198	2.873868592738016	6	6	1	алдағы	2.6	2.873868592738016	0.0	0.0	ɑndɑʀə	1	ɑɫdɑʀə	2.65	2.873868592738016	0.0	0.0	1	алдағы(ɑɫdɑʀə)	2.65	2.873868592738016	0.0	0.0
семіріп	1	0.7479431563201198	2.873868592738016	7	7	0		3.0			0.0	semɪɾɪp	0		3.0			0.0	0		3.0			0.0
болғанымыз	1	0.7479431563201198	2.873868592738016	10	10	0		3.65			0.0	boɫʀɑnəməz	0		3.65			0.0	0		3.65			0.0
тиер	1	0.7479431563201198	2.873868592738016	4	5	0		2.0			0.0	təjeɾ	0		2.5			0.0	0		2.55			0.0
көңілдігіңді	1	0.7479431563201198	2.873868592738016	12	12	0		5.1			0.0	kɵŋɪɫdɪɡɪŋdɪ	0		5.4			0.0	0		5.4			0.0
жігерлендірілген	1	0.7479431563201198	2.873868592738016	16	16	0		9.0			0.0	ʒɪɡeɾlendɪɾɪɫɡen	0		9.2			0.0	0		9.2			0.0
келіскен	1	0.7479431563201198	2.873868592738016	8	8	0		3.25			0.0	kelɪsken	0		3.4			0.0	0		3.4			0.0
вашингтоннан	1	0.7479431563201198	2.873868592738016	12	13	0		6.7			0.0	vɑʃəjnɡtonnɑn	0		6.9			0.0	0		6.9			0.0
діни	1	0.7479431563201198	2.873868592738016	4	5	0		2.5			0.0	dɪnəj	0		2.9			0.0	0		2.9			0.0
істедіңіз	1	0.7479431563201198	2.873868592738016	9	9	0		3.65			0.0	ɪstedɪŋɪz	0		3.65			0.0	0		3.65			0.0
мамандар	1	0.7479431563201198	2.873868592738016	8	8	0		3.25			0.0	mɑmɑndɑɾ	0		3.3			0.0	0		3.3			0.0
менмін	1	0.7479431563201198	2.873868592738016	6	6	0		2.5			0.0	menmɪn	0		2.5			0.0	0		2.5			0.0
орта	1	0.7479431563201198	2.873868592738016	4	4	0		2.0			0.0	oɾtɑ	0		2.0			0.0	0		2.0			0.0
иісіне	1	0.7479431563201198	2.873868592738016	6	7	2	иісін, ісіне	2.35	2.873868592738016	0.0	0.0	əjɪsɪne	1	əjɪsɪn	2.95	2.873868592738016	0.0	0.0	1	иісін(əjɪsɪn)	3.0	2.873868592738016	0.0	0.0
ішіңізді	1	0.7479431563201198	2.873868592738016	8	8	1	ішіңіздің	3.4	2.873868592738016	0.0	0.0	ɪʃɪŋɪzdɪ	1	ɪʃɪŋɪzdɪŋ	3.4	2.873868592738016	0.0	0.0	1	ішіңіздің(ɪʃɪŋɪzdɪŋ)	3.4	2.873868592738016	0.0	0.0
шығын	1	0.7479431563201198	2.873868592738016	5	5	1	шығып	2.3	3.776958579729959	0.0	0.0	ʃəʀən	1	ʃəʀəp	2.25	3.776958579729959	0.0	0.0	1	шығып(ʃəʀəp)	2.3	3.776958579729959	0.0	0.0
айларда	1	0.7479431563201198	2.873868592738016	7	7	0		2.8			0.0	ɑjɫɑɾdɑ	0		2.8			0.0	0		2.8			0.0
жайып	1	0.7479431563201198	2.873868592738016	5	5	6	жатып, жазып, жойып, жағып, жауып, жанып	1.7	3.074555256514003	0.1419069008497052	0.6666666666666666	ʒɑjəp	6	ʒɑtəp, ʒɑzəp, ʒojəp, ʒɑʀəp, ʒɑwəp, ʒɑnəp	1.7	3.074555256514003	0.1419069008497052	0.6666666666666666	6	жатып(ʒɑtəp), жазып(ʒɑzəp), жойып(ʒojəp), жағып(ʒɑʀəp), жауып(ʒɑwəp), жанып(ʒɑnəp)	1.7	3.074555256514003	0.1419069008497052	0.6666666666666666
төменге	1	0.7479431563201198	2.873868592738016	7	7	1	төменде	3.25	2.873868592738016	0.0	0.0	tɵmenɡe	1	tɵmende	3.25	2.873868592738016	0.0	0.0	1	төменде(tɵmende)	3.3	2.873868592738016	0.0	0.0
тұрғанымызды	1	0.7479431563201198	2.873868592738016	12	12	0		5.55			0.0	tʊɾʀɑnəməzdə	0		5.55			0.0	0		5.55			0.0
доғарыңдар	1	0.7479431563201198	2.873868592738016	10	10	0		3.7			0.0	doʀɑɾəŋdɑɾ	0		3.7			0.0	0		3.7			0.0
ауырасың	1	0.7479431563201198	2.873868592738016	8	8	0		2.85			0.0	ɑwəɾɑsəŋ	0		2.85			0.0	0		2.85			0.0
байқаусызда	1	0.7479431563201198	2.873868592738016	11	11	0		5.05			0.0	bɑjqɑwsəzdɑ	0		5.0			0.0	0		5.05			0.0
екендігін	1	0.7479431563201198	2.873868592738016	9	9	1	екендігі	3.6	2.873868592738016	0.0	0.0	ekendɪɡɪn	1	ekendɪɡɪ	3.6	2.873868592738016	0.0	0.0	1	екендігі(ekendɪɡɪ)	3.6	2.873868592738016	0.0	0.0
оқ	1	0.7479431563201198	2.873868592738016	2	2	7	ол, жоқ, ақ, ой, он, от, боқ	1.65	3.869626586418648	0.8585945390931694	0.3333333333333333	oq	7	oɫ, ʒoq, ɑq, oj, on, ot, boq	1.65	3.869626586418648	0.8585945390931694	0.3333333333333333	7	ол(oɫ), жоқ(ʒoq), ақ(ɑq), ой(oj), он(on), от(ot), боқ(boq)	1.65	3.869626586418648	0.8585945390931694	0.3333333333333333
табандылықпен	1	0.7479431563201198	2.873868592738016	13	13	0		6.45			0.0	tɑbɑndəɫəqpen	0		6.45			0.0	0		6.45			0.0
тараңдар	1	0.7479431563201198	2.873868592738016	8	8	1	қараңдар	2.75	3.1748985884019967	0.0	0.0	tɑɾɑŋdɑɾ	1	qɑɾɑŋdɑɾ	2.75	3.1748985884019967	0.0	0.0	1	қараңдар(qɑɾɑŋdɑɾ)	2.75	3.1748985884019967	0.0	0.0
соңғым	1	0.7479431563201198	2.873868592738016	6	6	1	соңғы	2.85	3.475928584065978	0.0	0.0	soŋʀəm	1	soŋʀə	2.85	3.475928584065978	0.0	0.0	1	соңғы(soŋʀə)	2.85	3.475928584065978	0.0	0.0
сонысын	1	0.7479431563201198	2.873868592738016	7	7	0		2.95			0.0	sonəsən	0		2.95			0.0	0		2.95			0.0
қайтуды	1	0.7479431563201198	2.873868592738016	7	7	0		2.85			0.0	qɑjtwdə	0		2.85			0.0	0		2.85			0.0
жасырмақшы	1	0.7479431563201198	2.873868592738016	10	10	0		4.4			0.0	ʒɑsəɾmɑqʃə	0		4.4			0.0	0		4.4			0.0
алғанда	1	0.7479431563201198	2.873868592738016	7	7	0		2.75			0.0	ɑɫʀɑndɑ	0		2.75			0.0	0		2.75			0.0
кетсінші	1	0.7479431563201198	2.873868592738016	8	8	0		3.5			0.0	ketsɪnʃɪ	0		3.5			0.0	0		3.5			0.0
көрсетіңіз	1	0.7479431563201198	2.873868592738016	10	10	0		3.55			0.0	kɵɾsetɪŋɪz	0		3.55			0.0	0		3.55			0.0
жуасыңдар	1	0.7479431563201198	2.873868592738016	9	9	0		2.75			0.0	ʒwɑsəŋdɑɾ	0		2.8			0.0	0		2.8			0.0
шәй	1	0.7479431563201198	2.873868592738016	3	3	2	әй, жәй	1.9	3.597447608409125	0.1215190243431472	1.0	ʃæj	2	æj, ʒæj	1.9	3.597447608409125	0.1215190243431472	1.0	2	әй(æj), жәй(ʒæj)	1.9	3.597447608409125	0.1215190243431472	1.0
бөлмесі	1	0.7479431563201198	2.873868592738016	7	7	0		2.8			0.0	bɵɫmesɪ	0		3.0			0.0	0		3.0			0.0
ұғып	1	0.7479431563201198	2.873868592738016	4	4	1	ұшып	1.95	3.5728385970740346	0.0	0.0	ʊʀəp	1	ʊʃəp	1.95	3.5728385970740346	0.0	0.0	1	ұшып(ʊʃəp)	1.95	3.5728385970740346	0.0	0.0
израил	1	0.7479431563201198	2.873868592738016	6	8	1	израиль	3.65	2.873868592738016	0.0	0.0	əjzɾɑəjɫ	1	əjzɾɑəjɫʔ	4.55	2.873868592738016	0.0	0.0	1	израиль(əjzɾɑəjɫʔ)	4.55	2.873868592738016	0.0	0.0
айтатындығымды	1	0.7479431563201198	2.873868592738016	14	14	0		7.25			0.0	ɑjtɑtəndəʀəmdə	0		7.25			0.0	0		7.25			0.0
ұйымдастырыңыз	1	0.7479431563201198	2.873868592738016	14	14	0		7.65			0.0	ʊjəmdɑstəɾəŋəz	0		7.65			0.0	0		7.65			0.0
жүруіңе	1	0.7479431563201198	2.873868592738016	7	7	0		2.8			0.0	ʒuɾwɪŋe	0		2.8			0.0	0		2.8			0.0
иеленбе	1	0.7479431563201198	2.873868592738016	7	8	0		3.7			0.0	əjelenbe	0		4.2			0.0	0		4.25			0.0
түрін	1	0.7479431563201198	2.873868592738016	5	5	0		2.0			0.0	tuɾɪn	0		2.0			0.0	0		2.0			0.0
құбыжық	1	0.7479431563201198	2.873868592738016	7	7	0		3.5			0.0	qʊbəʒəq	0		3.5			0.0	0		3.5			0.0
қатынасты	1	0.7479431563201198	2.873868592738016	9	9	1	қатынаста	3.55	2.873868592738016	0.0	0.0	qɑtənɑstə	1	qɑtənɑstɑ	3.55	2.873868592738016	0.0	0.0	1	қатынаста(qɑtənɑstɑ)	3.55	2.873868592738016	0.0	0.0
хабарлама	1	0.7479431563201198	2.873868592738016	9	9	0		3.6			0.0	xɑbɑɾɫɑmɑ	0		3.6			0.0	0		3.6			0.0
қалың	1	0.7479431563201198	2.873868592738016	5	5	2	қалып, қалуың	1.9	3.112429220097847	0.238560627359831	0.0	qɑɫəŋ	2	qɑɫəp, qɑɫwəŋ	1.9	3.112429220097847	0.238560627359831	0.0	2	қалып(qɑɫəp), қалуың(qɑɫwəŋ)	1.9	3.112429220097847	0.238560627359831	0.0
әкелгені	1	0.7479431563201198	2.873868592738016	8	8	1	әкелген	2.7	2.873868592738016	0.0	0.0	ækeɫɡenɪ	1	ækeɫɡen	2.8	2.873868592738016	0.0	0.0	1	әкелген(ækeɫɡen)	2.8	2.873868592738016	0.0	0.0
ашайық	1	0.7479431563201198	2.873868592738016	6	6	0		2.7			0.0	ɑʃɑjəq	0		2.7			0.0	0		2.7			0.0
мас	1	0.7479431563201198	2.873868592738016	3	3	8	ма, бас, лас, жас, ас, рас, маз, мау	1.6	3.447960063537261	0.5753383104906336	0.4642857142857143	mɑs	8	mɑ, bɑs, ɫɑs, ʒɑs, ɑs, ɾɑs, mɑz, mɑw	1.6	3.447960063537261	0.5753383104906336	0.4642857142857143	8	ма(mɑ), бас(bɑs), лас(ɫɑs), жас(ʒɑs), ас(ɑs), рас(ɾɑs), маз(mɑz), мау(mɑw)	1.6	3.447960063537261	0.5753383104906336	0.4642857142857143
кейіндеу	1	0.7479431563201198	2.873868592738016	8	8	0		3.45			0.0	kejɪndew	0		3.45			0.0	0		3.45			0.0
білмейм	1	0.7479431563201198	2.873868592738016	7	7	1	білмей	2.65	2.873868592738016	0.0	0.0	bɪɫmejm	1	bɪɫmej	2.7	2.873868592738016	0.0	0.0	1	білмей(bɪɫmej)	2.7	2.873868592738016	0.0	0.0
вашингтон	1	0.7479431563201198	2.873868592738016	9	10	0		4.95			0.0	vɑʃəjnɡton	0		5.05			0.0	0		5.05			0.0
үлгерді	1	0.7479431563201198	2.873868592738016	7	7	0		3.45			0.0	uɫɡeɾdɪ	0		3.5			0.0	0		3.5			0.0
білдірмей	1	0.7479431563201198	2.873868592738016	9	9	0		3.95			0.0	bɪɫdɪɾmej	0		4.05			0.0	0		4.05			0.0
көркемдеуші	1	0.7479431563201198	2.873868592738016	11	11	0		5.7			0.0	kɵɾkemdewʃɪ	0		5.7			0.0	0		5.7			0.0
өңдегенін	1	0.7479431563201198	2.873868592738016	9	9	0		3.75			0.0	ɵŋdeɡenɪn	0		3.75			0.0	0		3.75			0.0
өсекті	1	0.7479431563201198	2.873868592738016	6	6	0		2.9			0.0	ɵsektɪ	0		2.95			0.0	0		2.95			0.0
ақшаны	1	0.7479431563201198	2.873868592738016	6	6	0		2.9			0.0	ɑqʃɑnə	0		2.9			0.0	0		2.9			0.0
жеңдім	1	0.7479431563201198	2.873868592738016	6	6	1	жеңдің	2.35	2.873868592738016	0.0	0.0	ʒeŋdɪm	1	ʒeŋdɪŋ	2.35	2.873868592738016	0.0	0.0	1	жеңдің(ʒeŋdɪŋ)	2.35	2.873868592738016	0.0	0.0
дәртің	1	0.7479431563201198	2.873868592738016	6	6	1	дәтің	2.75	2.873868592738016	0.0	0.0	dæɾtɪŋ	1	dætɪŋ	2.75	2.873868592738016	0.0	0.0	1	дәтің(dætɪŋ)	2.75	2.873868592738016	0.0	0.0
сырқат	1	0.7479431563201198	2.873868592738016	6	6	0		2.95			0.0	səɾqɑt	0		2.95			0.0	0		2.95			0.0
біліктілігіңізге	1	0.7479431563201198	2.873868592738016	16	16	0		9.1			0.0	bɪlɪktɪlɪɡɪŋɪzɡe	0		9.2			0.0	0		9.2			0.0
ажыраталмай	1	0.7479431563201198	2.873868592738016	11	11	0		5.75			0.0	ɑʒəɾɑtɑɫmɑj	0		5.75			0.0	0		5.75			0.0
ұстағысы	1	0.7479431563201198	2.873868592738016	8	8	0		3.7			0.0	ʊstɑʀəsə	0		3.7			0.0	0		3.7			0.0
есімнен	1	0.7479431563201198	2.873868592738016	7	7	0		2.7			0.0	esɪmnen	0		2.7			0.0	0		2.7			0.0
түсір	1	0.7479431563201198	2.873868592738016	5	5	4	түсіре, түсер, түкір, түсіру	2.0	2.949126091654011	0.1303498117730634	0.1666666666666666	tusɪɾ	4	tusɪɾe, tuseɾ, tukɪɾ, tusɪɾw	2.0	2.949126091654011	0.1303498117730634	0.1666666666666666	4	түсіре(tusɪɾe), түсер(tuseɾ), түкір(tukɪɾ), түсіру(tusɪɾw)	2.0	2.949126091654011	0.1303498117730634	0.1666666666666666
ашпын	1	0.7479431563201198	2.873868592738016	5	5	0		2.3			0.0	ɑʃpən	0		2.25			0.0	0		2.3			0.0
онша	1	0.7479431563201198	2.873868592738016	4	4	2	онда, сонша	1.9	3.776958579729959	0.301029995663981	0.0	onʃɑ	2	ondɑ, sonʃɑ	1.9	3.776958579729959	0.301029995663981	0.0	2	онда(ondɑ), сонша(sonʃɑ)	1.9	3.776958579729959	0.301029995663981	0.0
зың	1	0.7479431563201198	2.873868592738016	3	3	3	зым, зыя, мың	1.85	2.974211924626009	0.1419069008497052	0.3333333333333333	zəŋ	2	zəm, məŋ	1.9	3.0243835905700065	0.1505149978319904	0.0	2	зым(zəm), мың(məŋ)	1.9	3.0243835905700065	0.1505149978319904	0.0
айтқанын	1	0.7479431563201198	2.873868592738016	8	8	2	айтқанмын, айтқаны	2.6	2.873868592738016	0.0	0.0	ɑjtqɑnən	2	ɑjtqɑnmən, ɑjtqɑnə	2.6	2.873868592738016	0.0	0.0	2	айтқанмын(ɑjtqɑnmən), айтқаны(ɑjtqɑnə)	2.6	2.873868592738016	0.0	0.0
көңілін	1	0.7479431563201198	2.873868592738016	7	7	2	көңілің, көңілі	2.65	2.873868592738016	0.0	1.0	kɵŋɪlɪn	2	kɵŋɪlɪŋ, kɵŋɪlɪ	2.75	2.873868592738016	0.0	1.0	2	көңілің(kɵŋɪlɪŋ), көңілі(kɵŋɪlɪ)	2.75	2.873868592738016	0.0	1.0
қорықпайсың	1	0.7479431563201198	2.873868592738016	11	11	0		4.65			0.0	qoɾəqpɑjsəŋ	0		4.65			0.0	0		4.65			0.0
қалау	1	0.7479431563201198	2.873868592738016	5	5	6	қалай, қала, қалу, қалап, қалам, қалар	1.7	3.2982923699843707	0.4591658646520948	0.7333333333333333	qɑɫɑw	6	qɑɫɑj, qɑɫɑ, qɑɫw, qɑɫɑp, qɑɫɑm, qɑɫɑɾ	1.7	3.2982923699843707	0.4591658646520948	0.7333333333333333	6	қалай(qɑɫɑj), қала(qɑɫɑ), қалу(qɑɫw), қалап(qɑɫɑp), қалам(qɑɫɑm), қалар(qɑɫɑɾ)	1.7	3.2982923699843707	0.4591658646520948	0.7333333333333333
прокуратурасынанбын	1	0.7479431563201198	2.873868592738016	19	19	0		11.45			0.0	pɾokwɾɑtwɾɑsənɑnbən	0		11.45			0.0	0		11.45			0.0
есіңде	1	0.7479431563201198	2.873868592738016	6	6	1	есімде	2.7	3.1748985884019967	0.0	0.0	esɪŋde	1	esɪmde	2.7	3.1748985884019967	0.0	0.0	1	есімде(esɪmde)	2.7	3.1748985884019967	0.0	0.0
кар	1	0.7479431563201198	2.873868592738016	3	3	5	бар, көр, кір, қар, кард	1.75	3.456631363214759	0.713274050216059	0.2	kɑɾ	5	bɑɾ, kɵɾ, kɪɾ, qɑɾ, kɑɾd	1.75	3.456631363214759	0.713274050216059	0.2	5	бар(bɑɾ), көр(kɵɾ), кір(kɪɾ), қар(qɑɾ), кард(kɑɾd)	1.75	3.456631363214759	0.713274050216059	0.2
делік	1	0.7479431563201198	2.873868592738016	5	5	0		2.3			0.0	delɪk	0		2.4			0.0	0		2.4			0.0
шығаруды	1	0.7479431563201198	2.873868592738016	8	8	2	шығарады, шығарды	2.75	2.873868592738016	0.0	1.0	ʃəʀɑɾwdə	2	ʃəʀɑɾɑdə, ʃəʀɑɾdə	2.75	2.873868592738016	0.0	1.0	2	шығарады(ʃəʀɑɾɑdə), шығарды(ʃəʀɑɾdə)	2.75	2.873868592738016	0.0	1.0
сияқтымыз	1	0.7479431563201198	2.873868592738016	9	11	1	сияқтымын	4.3	3.1748985884019967	0.0	0.0	səjjaqtəməz	1	səjjaqtəmən	5.35	3.1748985884019967	0.0	0.0	1	сияқтымын(səjjaqtəmən)	5.35	3.1748985884019967	0.0	0.0
баршы	1	0.7479431563201198	2.873868592738016	5	5	1	барды	1.95	2.873868592738016	0.0	0.0	bɑɾʃə	1	bɑɾdə	1.95	2.873868592738016	0.0	0.0	1	барды(bɑɾdə)	1.95	2.873868592738016	0.0	0.0
бересің	1	0.7479431563201198	2.873868592738016	7	7	1	бересіз	2.0	2.873868592738016	0.0	0.0	beɾesɪŋ	1	beɾesɪz	2.0	2.873868592738016	0.0	0.0	1	бересіз(beɾesɪz)	2.0	2.873868592738016	0.0	0.0
сыйлық	1	0.7479431563201198	2.873868592738016	6	6	0		2.85			0.0	səjɫəq	0		2.85			0.0	0		2.85			0.0
айнер	1	0.7479431563201198	2.873868592738016	5	5	0		2.75			0.0	ɑjneɾ	0		2.7			0.0	0		2.75			0.0
колумбия	1	0.7479431563201198	2.873868592738016	8	10	0		4.95			0.0	koɫwmbəjja	0		5.85			0.0	0		5.85			0.0
сүреді	1	0.7479431563201198	2.873868592738016	6	6	1	жүреді	2.5	3.350989847457678	0.0	0.0	suɾedɪ	1	ʒuɾedɪ	2.5	3.350989847457678	0.0	0.0	1	жүреді(ʒuɾedɪ)	2.5	3.350989847457678	0.0	0.0
мөрге	1	0.7479431563201198	2.873868592738016	5	5	1	мөрде	2.4	2.873868592738016	0.0	0.0	mɵɾɡe	1	mɵɾde	2.4	2.873868592738016	0.0	0.0	1	мөрде(mɵɾde)	2.4	2.873868592738016	0.0	0.0
құқығым	1	0.7479431563201198	2.873868592738016	7	7	1	құқығын	3.25	2.873868592738016	0.0	0.0	qʊqəʀəm	1	qʊqəʀən	3.2	2.873868592738016	0.0	0.0	1	құқығын(qʊqəʀən)	3.25	2.873868592738016	0.0	0.0
адамадары	1	0.7479431563201198	2.873868592738016	9	9	1	адамдары	3.4	3.776958579729959	0.0	0.0	ɑdɑmɑdɑɾə	1	ɑdɑmdɑɾə	3.4	3.776958579729959	0.0	0.0	1	адамдары(ɑdɑmdɑɾə)	3.4	3.776958579729959	0.0	0.0
про	1	0.7479431563201198	2.873868592738016	3	3	1	при	1.95	3.1748985884019967	0.0	0.0	pɾo	0		2.0			0.0	0		2.0			0.0
ауыруың	1	0.7479431563201198	2.873868592738016	7	7	1	ауыруы	2.55	3.1748985884019967	0.0	0.0	ɑwəɾwəŋ	1	ɑwəɾwə	2.55	3.1748985884019967	0.0	0.0	1	ауыруы(ɑwəɾwə)	2.55	3.1748985884019967	0.0	0.0
құлмен	1	0.7479431563201198	2.873868592738016	6	6	1	қолмен	2.7	3.1748985884019967	0.0	0.0	qʊɫmen	1	qoɫmen	2.7	3.1748985884019967	0.0	0.0	1	қолмен(qoɫmen)	2.7	3.1748985884019967	0.0	0.0
әкелдіңдер	1	0.7479431563201198	2.873868592738016	10	10	1	әкеліңдер	3.75	3.5728385970740346	0.0	0.0	ækeɫdɪŋdeɾ	0		3.85			0.0	0		3.85			0.0
агентім	1	0.7479431563201198	2.873868592738016	7	7	2	агентін, агенті	2.7	3.413459215761828	0.0624693683041499	1.0	ɑɡentɪm	2	ɑɡentɪn, ɑɡentɪ	2.75	3.413459215761828	0.0624693683041499	1.0	2	агентін(ɑɡentɪn), агенті(ɑɡentɪ)	2.75	3.413459215761828	0.0624693683041499	1.0
тырыс	1	0.7479431563201198	2.873868592738016	5	5	0		2.25			0.0	təɾəs	0		2.1			0.0	0		2.25			0.0
киінуім	1	0.7479431563201198	2.873868592738016	7	8	0		3.65			0.0	kəjɪnwɪm	0		3.8			0.0	0		3.8			0.0
істегендеріңді	1	0.7479431563201198	2.873868592738016	14	14	0		6.35			0.0	ɪsteɡendeɾɪŋdɪ	0		6.35			0.0	0		6.35			0.0
сәттен	1	0.7479431563201198	2.873868592738016	6	6	0		2.85			0.0	sætten	0		2.85			0.0	0		2.85			0.0
жеткізілген	1	0.7479431563201198	2.873868592738016	11	11	0		5.05			0.0	ʒetkɪzɪɫɡen	0		5.05			0.0	0		5.05			0.0
жауаптысың	1	0.7479431563201198	2.873868592738016	10	10	0		4.5			0.0	ʒɑwɑptəsəŋ	0		4.5			0.0	0		4.5			0.0
жетіңдер	1	0.7479431563201198	2.873868592738016	8	8	1	кетіңдер	3.0	2.873868592738016	0.0	0.0	ʒetɪŋdeɾ	1	ketɪŋdeɾ	3.0	2.873868592738016	0.0	0.0	1	кетіңдер(ketɪŋdeɾ)	3.0	2.873868592738016	0.0	0.0
қымбыт	1	0.7479431563201198	2.873868592738016	6	6	1	қымбат	3.05	2.873868592738016	0.0	0.0	qəmbət	1	qəmbɑt	3.0	2.873868592738016	0.0	0.0	1	қымбат(qəmbɑt)	3.05	2.873868592738016	0.0	0.0
ұқсамайды	1	0.7479431563201198	2.873868592738016	9	9	0		3.6			0.0	ʊqsɑmɑjdə	0		3.6			0.0	0		3.6			0.0
жойылған	1	0.7479431563201198	2.873868592738016	8	8	1	жойылғаны	2.8	2.873868592738016	0.0	0.0	ʒojəɫʀɑn	1	ʒojəɫʀɑnə	2.8	2.873868592738016	0.0	0.0	1	жойылғаны(ʒojəɫʀɑnə)	2.8	2.873868592738016	0.0	0.0
білуім	1	0.7479431563201198	2.873868592738016	6	6	0		2.6			0.0	bɪɫwɪm	0		2.75			0.0	0		2.75			0.0
барма	1	0.7479431563201198	2.873868592738016	5	5	2	бара, барда	1.9	3.5639742135938186	0.2129843661361405	1.0	bɑɾmɑ	2	bɑɾɑ, bɑɾdɑ	1.9	3.5639742135938186	0.2129843661361405	1.0	2	бара(bɑɾɑ), барда(bɑɾdɑ)	1.9	3.5639742135938186	0.2129843661361405	1.0
салайын	1	0.7479431563201198	2.873868592738016	7	7	1	алайын	2.4	2.873868592738016	0.0	0.0	sɑɫɑjən	1	ɑɫɑjən	2.4	2.873868592738016	0.0	0.0	1	алайын(ɑɫɑjən)	2.4	2.873868592738016	0.0	0.0
қабылдап	1	0.7479431563201198	2.873868592738016	8	8	0		3.15			0.0	qɑbəɫdɑp	0		3.25			0.0	0		3.25			0.0
импрессариом	1	0.7479431563201198	2.873868592738016	12	14	0		7.85			0.0	əjmpɾessɑɾəjom	0		8.8			0.0	0		8.8			0.0
алыңдар	1	0.7479431563201198	2.873868592738016	7	7	2	ашыңдар, салыңдар	2.35	3.112429220097847	0.238560627359831	0.0	ɑɫəŋdɑɾ	2	ɑʃəŋdɑɾ, sɑɫəŋdɑɾ	2.35	3.112429220097847	0.238560627359831	0.0	2	ашыңдар(ɑʃəŋdɑɾ), салыңдар(sɑɫəŋdɑɾ)	2.35	3.112429220097847	0.238560627359831	0.0
талапқа	1	0.7479431563201198	2.873868592738016	7	7	0		3.2			0.0	tɑɫɑpqɑ	0		3.2			0.0	0		3.2			0.0
болсақ	1	0.7479431563201198	2.873868592738016	6	6	4	болса, болсаң, болмақ, болсам	2.1	3.683254527273734	0.3464826839059847	0.5	boɫsɑq	4	boɫsɑ, boɫsɑŋ, boɫmɑq, boɫsɑm	2.1	3.683254527273734	0.3464826839059847	0.5	4	болса(boɫsɑ), болсаң(boɫsɑŋ), болмақ(boɫmɑq), болсам(boɫsɑm)	2.1	3.683254527273734	0.3464826839059847	0.5
тірімін	1	0.7479431563201198	2.873868592738016	7	7	1	тізімін	2.75	2.873868592738016	0.0	0.0	tɪɾɪmɪn	1	tɪzɪmɪn	2.75	2.873868592738016	0.0	0.0	1	тізімін(tɪzɪmɪn)	2.75	2.873868592738016	0.0	0.0
емдеуін	1	0.7479431563201198	2.873868592738016	7	7	0		2.75			0.0	emdewɪn	0		2.8			0.0	0		2.8			0.0
тәртіпті	1	0.7479431563201198	2.873868592738016	8	8	0		3.6			0.0	tæɾtɪptɪ	0		3.6			0.0	0		3.6			0.0
әңгімелерді	1	0.7479431563201198	2.873868592738016	11	11	0		5.55			0.0	æŋɡɪmeleɾdɪ	0		5.55			0.0	0		5.55			0.0
ұйқысы	1	0.7479431563201198	2.873868592738016	6	6	0		3.1			0.0	ʊjqəsə	0		3.1			0.0	0		3.1			0.0
құрмаса	1	0.7479431563201198	2.873868592738016	7	7	0		3.4			0.0	qʊɾmɑsɑ	0		3.4			0.0	0		3.4			0.0
төсегінен	1	0.7479431563201198	2.873868592738016	9	9	1	төсегіне	3.75	2.873868592738016	0.0	0.0	tɵseɡɪnen	1	tɵseɡɪne	3.75	2.873868592738016	0.0	0.0	1	төсегіне(tɵseɡɪne)	3.75	2.873868592738016	0.0	0.0
түңгі	1	0.7479431563201198	2.873868592738016	5	5	0		2.65			0.0	tuŋɡɪ	0		2.65			0.0	0		2.65			0.0
ақыры	1	0.7479431563201198	2.873868592738016	5	5	1	ақылы	2.0	2.873868592738016	0.0	0.0	ɑqəɾə	1	ɑqəɫə	2.0	2.873868592738016	0.0	0.0	1	ақылы(ɑqəɫə)	2.0	2.873868592738016	0.0	0.0
тазаламадың	1	0.7479431563201198	2.873868592738016	11	11	0		4.95			0.0	tɑzɑɫɑmɑdəŋ	0		4.95			0.0	0		4.95			0.0
